frame,timestamp_s,shot,track_id,vehicle_class,risk,ground_x_px,ground_y_px
31,1.0333,0,2,caex,safe,1313.9,697.7
31,1.0333,0,3,caex,safe,1045.5,829.5
32,1.0667,0,0,caex,safe,684.0,562.9
32,1.0667,0,2,caex,safe,1334.1,689.6
32,1.0667,0,3,caex,safe,1099.5,807.0
33,1.1,0,0,caex,safe,670.5,561.0
33,1.1,0,2,caex,safe,1354.3,681.5
33,1.1,0,3,caex,safe,1145.2,786.8
34,1.1333,0,0,caex,safe,670.5,561.0
34,1.1333,0,2,caex,safe,1374.5,673.4
34,1.1333,0,3,caex,safe,1146.0,783.8
35,1.1667,0,0,caex,safe,654.8,563.2
35,1.1667,0,2,caex,safe,1394.7,665.4
35,1.1667,0,3,caex,safe,1192.5,771.8
36,1.2,0,0,caex,safe,636.0,570.0
36,1.2,0,2,caex,safe,1414.9,657.3
36,1.2,0,3,caex,safe,1218.0,760.5
37,1.2333,0,0,caex,safe,614.6,570.0
37,1.2333,0,2,caex,safe,1435.1,649.2
37,1.2333,0,3,caex,safe,1246.5,750.8
38,1.2667,0,0,caex,safe,614.6,570.0
38,1.2667,0,2,caex,safe,1455.2,641.1
38,1.2667,0,3,caex,safe,1246.5,750.0
39,1.3,0,0,caex,safe,599.2,572.2
39,1.3,0,3,caex,safe,1270.5,731.2
40,1.3333,0,0,caex,safe,585.8,574.9
40,1.3333,0,3,caex,safe,1285.5,717.0
41,1.3667,0,0,caex,safe,567.0,576.0
41,1.3667,0,3,caex,safe,1302.8,708.8
42,1.4,0,0,caex,safe,551.2,576.0
42,1.4,0,3,caex,safe,1299.0,703.5
43,1.4333,0,0,caex,safe,535.5,576.0
43,1.4333,0,3,caex,safe,1293.0,689.2
44,1.4667,0,0,caex,safe,534.8,576.0
44,1.4667,0,3,caex,safe,1293.8,688.5
45,1.5,0,0,caex,safe,521.2,577.5
45,1.5,0,3,caex,safe,1324.5,679.5
48,1.6,1,4,caex,safe,805.5,576.0
48,1.6,1,5,caex,safe,1293.8,661.5
49,1.6333,1,4,caex,safe,806.2,576.0
49,1.6333,1,5,caex,safe,1293.8,660.8
50,1.6667,1,4,caex,safe,823.5,575.2
50,1.6667,1,5,caex,safe,1302.0,675.0
51,1.7,1,4,caex,safe,835.3,575.2
51,1.7,1,5,caex,safe,1316.2,685.9
52,1.7333,1,4,caex,safe,850.5,575.2
52,1.7333,1,5,caex,safe,1312.5,686.2
52,1.7333,1,6,caex,safe,560.6,546.0
53,1.7667,1,4,caex,safe,850.5,575.2
53,1.7667,1,5,caex,safe,1312.5,686.2
53,1.7667,1,6,caex,safe,560.2,544.5
54,1.8,1,4,caex,safe,871.5,575.6
54,1.8,1,5,caex,safe,1311.0,706.5
54,1.8,1,6,caex,safe,579.4,554.2
55,1.8333,1,4,caex,safe,891.0,576.0
55,1.8333,1,5,caex,safe,1300.5,714.0
55,1.8333,1,6,caex,safe,597.0,552.0
56,1.8667,1,4,caex,safe,915.0,576.8
56,1.8667,1,5,caex,safe,1299.0,729.0
56,1.8667,1,6,caex,safe,609.0,553.5
57,1.9,1,4,caex,caution,934.5,577.5
57,1.9,1,5,caex,safe,1284.0,748.5
57,1.9,1,6,caex,caution,622.5,551.6
58,1.9333,1,4,caex,caution,943.5,576.0
58,1.9333,1,5,caex,safe,1255.5,759.0
58,1.9333,1,6,caex,caution,639.8,551.2
59,1.9667,1,4,caex,caution,943.5,576.0
59,1.9667,1,5,caex,safe,1256.2,759.0
59,1.9667,1,6,caex,caution,639.4,561.8
60,2.0,1,4,caex,caution,966.8,577.9
60,2.0,1,5,caex,safe,1221.0,784.5
60,2.0,1,6,caex,caution,648.0,565.9
61,2.0333,1,4,caex,caution,997.2,579.5
61,2.0333,1,5,caex,safe,1185.8,807.0
61,2.0333,1,6,caex,caution,664.5,571.5
62,2.0667,1,4,caex,caution,1027.7,581.1
62,2.0667,1,5,caex,safe,1111.5,823.5
62,2.0667,1,6,caex,caution,689.1,578.6
63,2.1,1,4,caex,caution,1058.2,582.8
63,2.1,1,5,caex,safe,993.2,855.0
63,2.1,1,6,caex,caution,713.7,585.8
64,2.1333,1,4,caex,caution,1088.7,584.4
64,2.1333,1,5,caex,safe,992.8,853.5
64,2.1333,1,6,caex,caution,738.3,592.9
65,2.1667,1,4,caex,caution,1025.2,576.0
65,2.1667,1,5,caex,safe,934.7,850.5
65,2.1667,1,6,caex,caution,762.8,600.0
66,2.2,1,4,caex,caution,1044.0,598.5
66,2.2,1,5,caex,safe,812.8,922.5
66,2.2,1,6,caex,caution,719.6,568.5
67,2.2333,1,4,caex,caution,1056.0,603.8
67,2.2333,1,5,caex,safe,654.8,970.5
67,2.2333,1,6,caex,caution,733.5,565.5
68,2.2667,1,4,caex,caution,1056.8,603.8
68,2.2667,1,5,caex,safe,727.5,915.0
68,2.2667,1,6,caex,caution,733.5,565.5
69,2.3,1,4,caex,caution,1077.0,608.6
69,2.3,1,5,caex,safe,636.8,927.8
69,2.3,1,6,caex,caution,742.5,573.8
70,2.3333,1,4,caex,caution,1096.5,615.8
70,2.3333,1,5,caex,safe,544.5,973.5
70,2.3333,1,6,caex,caution,760.1,573.4
71,2.3667,1,4,caex,caution,1108.5,612.8
71,2.3667,1,5,caex,safe,297.8,1080.0
71,2.3667,1,6,caex,caution,774.0,575.6
72,2.4,1,4,caex,caution,1128.0,615.8
72,2.4,1,5,caex,safe,308.2,1080.0
72,2.4,1,6,caex,caution,778.5,567.8
73,2.4333,1,4,caex,caution,1144.5,621.0
73,2.4333,1,5,caex,safe,157.9,1131.2
73,2.4333,1,6,caex,caution,801.0,563.2
73,2.4333,1,7,caex,safe,475.5,539.2
74,2.4667,1,4,caex,caution,1145.2,621.0
74,2.4667,1,5,caex,safe,7.5,1182.3
74,2.4667,1,6,caex,caution,801.2,563.2
74,2.4667,1,7,caex,safe,475.5,538.9
75,2.5,1,4,caex,caution,1160.2,626.2
75,2.5,1,5,caex,safe,-142.9,1233.5
75,2.5,1,6,caex,caution,819.0,566.2
75,2.5,1,7,caex,safe,489.0,541.9
76,2.5333,1,4,caex,caution,1195.5,638.2
76,2.5333,1,5,caex,safe,-293.3,1284.6
76,2.5333,1,6,caex,caution,845.2,559.9
76,2.5333,1,7,caex,safe,509.6,550.5
77,2.5667,1,4,caex,caution,1215.0,643.9
77,2.5667,1,5,caex,safe,-443.6,1335.8
77,2.5667,1,6,caex,caution,859.5,566.6
77,2.5667,1,7,caex,safe,524.2,550.5
78,2.6,1,4,caex,caution,1230.8,651.0
78,2.6,1,5,caex,safe,-594.0,1386.9
78,2.6,1,6,caex,caution,876.0,573.8
78,2.6,1,7,caex,safe,530.6,549.4
79,2.6333,1,4,caex,caution,1230.0,651.0
79,2.6333,1,5,caex,safe,-744.4,1438.1
79,2.6333,1,6,caex,caution,876.0,573.8
79,2.6333,1,7,caex,safe,531.0,549.0
80,2.6667,1,4,caex,caution,1242.0,658.9
80,2.6667,1,5,caex,safe,-894.8,1489.2
80,2.6667,1,6,caex,caution,888.0,573.8
80,2.6667,1,7,caex,safe,549.8,541.5
81,2.7,1,4,caex,safe,1263.8,668.2
81,2.7,1,6,caex,safe,904.5,573.8
81,2.7,1,7,caex,safe,567.8,546.8
82,2.7333,1,4,caex,safe,1275.0,676.5
82,2.7333,1,6,caex,safe,916.5,574.5
82,2.7333,1,7,caex,safe,574.9,550.5
83,2.7667,1,4,caex,safe,1275.0,677.2
83,2.7667,1,6,caex,safe,916.5,574.5
83,2.7667,1,7,caex,safe,575.2,550.5
84,2.8,1,4,caex,safe,1305.0,684.0
84,2.8,1,6,caex,safe,930.0,574.5
84,2.8,1,7,caex,safe,590.6,549.0
85,2.8333,1,4,caex,safe,1311.0,696.4
85,2.8333,1,6,caex,safe,936.0,575.6
85,2.8333,1,7,caex,safe,607.5,550.5
86,2.8667,1,4,caex,safe,1314.0,702.4
86,2.8667,1,6,caex,safe,951.0,573.8
86,2.8667,1,7,caex,safe,622.5,549.0
87,2.9,1,4,caex,safe,1291.5,728.6
87,2.9,1,6,caex,safe,961.5,574.5
87,2.9,1,7,caex,safe,636.8,550.5
88,2.9333,1,4,caex,safe,1263.0,747.8
88,2.9333,1,6,caex,safe,979.5,576.0
88,2.9333,1,7,caex,safe,650.2,550.1
89,2.9667,1,4,caex,safe,1263.0,747.0
89,2.9667,1,6,caex,safe,979.5,576.0
89,2.9667,1,7,caex,safe,649.5,549.8
90,3.0,1,4,caex,safe,1242.0,762.0
90,3.0,1,6,caex,safe,993.0,576.0
90,3.0,1,7,caex,safe,669.0,562.5
91,3.0333,1,4,caex,safe,1208.2,798.0
91,3.0333,1,6,caex,safe,1006.5,581.2
91,3.0333,1,7,caex,safe,685.9,558.0
92,3.0667,1,4,caex,safe,1142.2,816.0
92,3.0667,1,6,caex,safe,1021.5,636.0
92,3.0667,1,7,caex,safe,696.8,553.5
93,3.1,1,4,caex,safe,1077.0,856.5
93,3.1,1,6,caex,safe,1033.5,567.0
93,3.1,1,7,caex,safe,717.8,555.0
94,3.1333,1,4,caex,safe,1077.0,856.5
94,3.1333,1,6,caex,safe,1033.5,567.0
94,3.1333,1,7,caex,safe,717.8,555.8
94,3.1333,1,8,caex,safe,1386.0,647.2
95,3.1667,1,4,caex,safe,899.2,884.2
95,3.1667,1,6,caex,safe,1053.0,584.2
95,3.1667,1,7,caex,safe,728.2,558.8
95,3.1667,1,8,caex,safe,1387.5,666.0
96,3.2,1,4,caex,safe,739.5,928.5
96,3.2,1,6,caex,safe,1069.5,582.4
96,3.2,1,7,caex,safe,753.0,554.2
96,3.2,1,8,caex,safe,1375.5,684.8
97,3.2333,1,4,caex,safe,535.9,977.2
97,3.2333,1,6,caex,safe,1080.0,578.6
97,3.2333,1,7,caex,safe,766.9,559.5
97,3.2333,1,8,caex,safe,1369.5,689.2
98,3.2667,1,4,caex,safe,535.9,978.0
98,3.2667,1,6,caex,safe,1080.0,578.2
98,3.2667,1,7,caex,safe,766.9,558.8
98,3.2667,1,8,caex,safe,1369.5,688.5
99,3.3,1,4,caex,safe,466.1,966.8
99,3.3,1,6,caex,safe,1101.0,588.0
99,3.3,1,7,caex,safe,787.3,560.2
99,3.3,1,8,caex,safe,1359.0,708.8
100,3.3333,1,4,caex,safe,310.5,1027.5
100,3.3333,1,6,caex,safe,1114.5,592.5
100,3.3333,1,7,caex,safe,802.3,562.5
100,3.3333,1,8,caex,safe,1341.8,723.0
101,3.3667,1,4,caex,safe,78.1,1076.4
101,3.3667,1,6,caex,caution,1128.0,592.5
101,3.3667,1,7,caex,caution,821.8,565.1
101,3.3667,1,8,caex,safe,1323.0,731.2
102,3.4,1,4,caex,safe,-154.2,1125.3
102,3.4,1,6,caex,caution,1147.5,588.0
102,3.4,1,7,caex,caution,843.0,565.5
102,3.4,1,8,caex,safe,1353.0,738.8
103,3.4333,1,4,caex,safe,-386.6,1174.2
103,3.4333,1,6,caex,caution,1180.5,586.4
103,3.4333,1,7,caex,caution,865.5,567.0
103,3.4333,1,8,caex,safe,1251.0,761.2
103,3.4333,1,9,caex,safe,86.1,720.8
104,3.4667,1,4,caex,safe,-618.9,1223.1
104,3.4667,1,6,caex,caution,1213.6,584.9
104,3.4667,1,7,caex,caution,865.5,566.6
104,3.4667,1,8,caex,safe,1251.0,760.5
104,3.4667,1,9,caex,safe,86.1,721.1
105,3.5,1,4,caex,safe,-851.3,1272.0
105,3.5,1,6,caex,caution,1180.5,589.5
105,3.5,1,7,caex,caution,883.5,564.8
105,3.5,1,8,caex,safe,1186.5,792.8
105,3.5,1,9,caex,safe,99.3,711.8
106,3.5333,1,4,caex,safe,-1083.6,1320.9
106,3.5333,1,6,caex,caution,1224.0,625.5
106,3.5333,1,7,caex,caution,934.5,572.2
106,3.5333,1,8,caex,safe,955.3,864.0
106,3.5333,1,9,caex,safe,138.8,686.2
107,3.5667,1,4,caex,safe,-1316.0,1369.8
107,3.5667,1,6,caex,caution,1236.0,605.2
107,3.5667,1,7,caex,caution,957.0,575.2
107,3.5667,1,8,caex,safe,840.0,862.5
107,3.5667,1,9,caex,safe,150.2,684.8
108,3.6,1,4,caex,safe,-1548.3,1418.8
108,3.6,1,6,caex,caution,1252.5,625.1
108,3.6,1,7,caex,caution,980.2,574.9
108,3.6,1,8,caex,safe,604.1,954.8
108,3.6,1,9,caex,safe,164.1,681.8
109,3.6333,1,6,caex,caution,1252.5,624.4
109,3.6333,1,7,caex,caution,980.2,574.9
109,3.6333,1,8,caex,safe,605.3,955.5
109,3.6333,1,9,caex,safe,163.3,681.8
110,3.6667,1,6,caex,caution,1270.5,636.0
110,3.6667,1,7,caex,caution,1001.2,576.0
110,3.6667,1,8,caex,safe,340.9,1021.5
110,3.6667,1,9,caex,safe,214.5,627.0
111,3.7,1,6,caex,caution,1284.0,633.8
111,3.7,1,7,caex,caution,1026.0,576.0
111,3.7,1,8,caex,safe,310.5,1009.5
111,3.7,1,9,caex,safe,240.9,669.0
112,3.7333,1,6,caex,caution,1309.5,639.0
112,3.7333,1,7,caex,caution,1050.0,577.1
112,3.7333,1,8,caex,safe,102.9,1055.6
112,3.7333,1,9,caex,safe,296.8,672.8
113,3.7667,1,6,caex,caution,1309.5,638.6
113,3.7667,1,7,caex,caution,1049.2,577.1
113,3.7667,1,8,caex,safe,-104.7,1101.6
113,3.7667,1,9,caex,safe,352.6,676.6
114,3.8,1,6,caex,caution,1317.0,645.8
114,3.8,1,7,caex,caution,1070.9,578.2
114,3.8,1,8,caex,safe,-312.3,1147.7
114,3.8,1,9,caex,safe,408.4,680.3
115,3.8333,1,6,caex,caution,1339.5,652.5
115,3.8333,1,7,caex,caution,1092.6,579.3
115,3.8333,1,8,caex,safe,-519.9,1193.8
115,3.8333,1,9,caex,safe,464.2,684.1
116,3.8667,1,6,caex,caution,1345.5,657.0
116,3.8667,1,7,caex,caution,1147.5,600.8
116,3.8667,1,8,caex,safe,-727.5,1239.8
116,3.8667,1,9,caex,safe,520.0,687.9
117,3.9,1,6,caex,caution,1359.0,664.9
117,3.9,1,7,caex,caution,1213.3,613.0
117,3.9,1,8,caex,safe,-935.1,1285.9
117,3.9,1,9,caex,safe,575.8,691.7
117,3.9,1,10,caex,safe,654.8,586.1
118,3.9333,1,6,caex,caution,1363.5,674.2
118,3.9333,1,7,caex,caution,1279.0,625.3
118,3.9333,1,8,caex,safe,-1142.7,1332.0
118,3.9333,1,9,caex,safe,631.6,695.4
118,3.9333,1,10,caex,safe,684.0,588.8
119,3.9667,1,6,caex,caution,1363.5,674.2
119,3.9667,1,7,caex,caution,1344.8,637.6
119,3.9667,1,8,caex,safe,-1350.3,1378.0
119,3.9667,1,9,caex,caution,687.5,699.2
119,3.9667,1,10,caex,caution,683.2,588.4
120,4.0,1,6,caex,critical,1363.5,680.2
120,4.0,1,7,caex,critical,1410.6,649.9
120,4.0,1,10,caex,caution,715.1,579.0
120,4.0,1,11,caex,safe,59.3,745.5
121,4.0333,1,6,caex,critical,1367.7,685.8
121,4.0333,1,7,caex,critical,1476.4,662.1
121,4.0333,1,10,caex,caution,747.4,585.0
121,4.0333,1,11,caex,safe,74.9,733.5
122,4.0667,1,6,caex,critical,1371.8,691.3
122,4.0667,1,7,caex,critical,1542.1,674.4
122,4.0667,1,10,caex,caution,773.8,585.8
122,4.0667,1,11,caex,safe,85.8,730.5
123,4.1,1,6,caex,critical,1359.8,704.2
123,4.1,1,7,caex,critical,1607.9,686.7
123,4.1,1,10,caex,caution,787.5,582.8
123,4.1,1,11,caex,safe,96.2,720.8
124,4.1333,1,6,caex,critical,1359.8,704.6
124,4.1333,1,7,caex,critical,1673.7,699.0
124,4.1333,1,10,caex,caution,788.2,582.0
124,4.1333,1,11,caex,safe,96.0,721.5
124,4.1333,1,12,caex,safe,1029.0,574.9
125,4.1667,1,6,caex,critical,1324.5,714.8
125,4.1667,1,10,caex,caution,825.0,582.0
125,4.1667,1,11,caex,safe,112.9,718.1
125,4.1667,1,12,caex,safe,1007.2,576.0
126,4.2,1,6,caex,critical,1461.8,735.0
126,4.2,1,10,caex,caution,872.3,580.6
126,4.2,1,11,caex,safe,127.5,696.4
126,4.2,1,12,caex,safe,928.5,579.8
127,4.2333,1,6,caex,critical,1464.0,738.0
127,4.2333,1,10,caex,caution,919.5,579.3
127,4.2333,1,11,caex,safe,134.1,694.5
127,4.2333,1,12,caex,safe,909.0,577.1
128,4.2667,1,6,caex,critical,1464.0,738.0
128,4.2667,1,10,caex,critical,966.8,577.9
128,4.2667,1,11,caex,safe,134.1,693.8
128,4.2667,1,12,caex,critical,909.0,577.1
129,4.3,1,6,caex,critical,1452.0,756.8
129,4.3,1,10,caex,critical,1014.1,576.5
129,4.3,1,11,caex,safe,149.8,685.5
129,4.3,1,12,caex,critical,908.2,579.8
130,4.3333,1,6,caex,critical,1297.5,761.2
130,4.3333,1,10,caex,critical,1061.3,575.1
130,4.3333,1,11,caex,safe,178.5,683.2
130,4.3333,1,12,caex,critical,912.0,577.5
131,4.3667,1,6,caex,critical,1269.0,780.0
131,4.3667,1,10,caex,critical,1108.6,573.8
131,4.3667,1,11,caex,safe,226.5,663.8
131,4.3667,1,12,caex,critical,918.0,588.0
132,4.4,1,6,caex,critical,1219.5,797.2
132,4.4,1,10,caex,critical,1155.9,572.4
132,4.4,1,11,caex,safe,246.0,658.5
132,4.4,1,12,caex,critical,921.6,593.1
133,4.4333,1,6,caex,critical,1191.8,811.5
133,4.4333,1,10,caex,critical,1203.1,571.0
133,4.4333,1,11,caex,safe,266.1,649.5
133,4.4333,1,12,caex,critical,925.2,598.3
134,4.4667,1,6,caex,safe,1192.5,811.5
134,4.4667,1,11,caex,safe,265.9,649.5
134,4.4667,1,12,caex,critical,928.7,603.4
135,4.5,1,6,caex,safe,1144.5,828.8
135,4.5,1,11,caex,safe,288.4,645.0
135,4.5,1,12,caex,critical,932.3,608.6
136,4.5333,1,6,caex,safe,1123.5,856.5
136,4.5333,1,11,caex,safe,309.4,637.5
136,4.5333,1,12,caex,critical,935.9,613.7
137,4.5667,1,6,caex,safe,903.2,883.5
137,4.5667,1,11,caex,safe,330.0,633.8
137,4.5667,1,12,caex,critical,939.5,618.8
137,4.5667,1,13,caex,safe,751.5,577.5
138,4.6,1,6,caex,safe,834.8,916.5
138,4.6,1,11,caex,safe,352.9,629.2
138,4.6,1,12,caex,critical,943.1,624.0
138,4.6,1,13,caex,safe,724.5,579.8
139,4.6333,1,6,caex,safe,834.8,916.5
139,4.6333,1,11,caex,safe,352.9,629.2
139,4.6333,1,12,caex,critical,946.6,629.1
139,4.6333,1,13,caex,caution,724.5,579.8
140,4.6667,1,6,caex,safe,754.9,934.5
140,4.6667,1,11,caex,caution,378.8,627.8
140,4.6667,1,13,caex,caution,702.6,579.9
141,4.7,1,6,caex,safe,533.9,973.5
141,4.7,1,11,caex,caution,435.4,602.6
141,4.7,1,13,caex,caution,680.6,580.0
142,4.7333,1,6,caex,safe,311.2,1080.0
142,4.7333,1,11,caex,caution,510.3,586.3
142,4.7333,1,13,caex,caution,658.7,580.2
143,4.7667,1,6,caex,safe,311.2,1080.0
143,4.7667,1,11,caex,caution,585.2,570.1
143,4.7667,1,13,caex,caution,636.8,580.3
144,4.8,1,6,caex,safe,315.4,1080.0
144,4.8,1,11,caex,critical,660.1,553.8
144,4.8,1,13,caex,critical,614.8,580.5
144,4.8,1,14,caex,safe,1113.0,589.5
145,4.8333,1,6,caex,safe,257.8,1080.0
145,4.8333,1,11,caex,critical,735.0,537.5
145,4.8333,1,13,caex,critical,592.9,580.6
145,4.8333,1,14,caex,safe,1128.0,589.5
146,4.8667,1,6,caex,safe,156.7,1121.0
146,4.8667,1,11,caex,critical,809.9,521.2
146,4.8667,1,13,caex,critical,570.9,580.7
146,4.8667,1,14,caex,safe,1137.0,595.1
147,4.9,1,6,caex,safe,55.5,1162.0
147,4.9,1,11,caex,critical,884.8,504.9
147,4.9,1,13,caex,critical,549.0,580.9
147,4.9,1,14,caex,safe,1152.8,595.9
148,4.9333,1,6,caex,safe,-45.6,1203.0
148,4.9333,1,11,caex,critical,959.7,488.6
148,4.9333,1,14,caex,safe,1165.5,598.5
149,4.9667,1,6,caex,safe,-146.8,1244.0
149,4.9667,1,11,caex,critical,1034.6,472.4
149,4.9667,1,14,caex,safe,1165.5,598.5
150,5.0,1,6,caex,safe,-247.9,1285.0
150,5.0,1,14,caex,safe,1178.2,600.2
151,5.0333,1,6,caex,safe,-349.0,1325.9
151,5.0333,1,14,caex,safe,1190.9,601.9
152,5.0667,1,6,caex,safe,-450.2,1366.9
152,5.0667,1,14,caex,safe,1203.6,603.6
152,5.0667,1,16,caex,safe,64.8,738.8
152,5.0667,1,17,caex,safe,282.7,624.0
153,5.1,1,6,caex,safe,-551.3,1407.9
153,5.1,1,14,caex,safe,1216.3,605.3
153,5.1,1,16,caex,safe,180.3,726.8
153,5.1,1,17,caex,safe,209.9,631.1
153,5.1,1,18,caex,safe,715.1,586.5
154,5.1333,1,14,caex,safe,1229.0,607.0
154,5.1333,1,16,caex,caution,180.9,726.8
154,5.1333,1,17,caex,caution,137.1,638.2
154,5.1333,1,18,caex,safe,714.8,586.5
155,5.1667,1,14,caex,safe,1241.6,608.7
155,5.1667,1,16,caex,caution,154.6,717.8
155,5.1667,1,17,caex,caution,64.3,645.4
155,5.1667,1,18,caex,safe,747.0,578.6
156,5.2,1,14,caex,safe,1254.3,610.4
156,5.2,1,16,caex,caution,129.6,713.2
156,5.2,1,17,caex,caution,-8.5,652.5
156,5.2,1,18,caex,safe,773.8,578.2
157,5.2333,1,14,caex,safe,1341.8,687.0
157,5.2333,1,16,caex,caution,143.1,719.6
157,5.2333,1,17,caex,caution,-81.3,659.6
157,5.2333,1,18,caex,safe,803.2,579.0
158,5.2667,1,14,caex,safe,1344.0,687.8
158,5.2667,1,16,caex,caution,143.2,720.0
158,5.2667,1,17,caex,caution,-154.1,666.8
158,5.2667,1,18,caex,safe,804.0,579.0
159,5.3,1,14,caex,safe,1270.5,695.2
159,5.3,1,16,caex,caution,214.1,684.8
159,5.3,1,17,caex,caution,-226.9,673.9
159,5.3,1,18,caex,safe,831.0,576.0
160,5.3333,1,14,caex,safe,1270.5,704.2
160,5.3333,1,16,caex,caution,285.7,667.9
160,5.3333,1,17,caex,caution,-299.7,681.0
160,5.3333,1,18,caex,safe,864.0,578.2
161,5.3667,1,14,caex,safe,1275.8,697.5
161,5.3667,1,16,caex,caution,330.0,646.5
161,5.3667,1,18,caex,safe,885.0,576.0
162,5.4,1,14,caex,safe,1275.8,700.9
162,5.4,1,16,caex,caution,386.9,643.9
162,5.4,1,18,caex,safe,916.5,577.5
163,5.4333,1,14,caex,safe,1264.5,672.0
163,5.4333,1,16,caex,caution,450.8,604.1
163,5.4333,1,18,caex,safe,942.0,578.2
164,5.4667,1,14,caex,safe,1263.8,671.6
164,5.4667,1,16,caex,caution,450.8,603.8
164,5.4667,1,18,caex,safe,942.0,578.2
165,5.5,1,14,caex,safe,1264.5,705.8
165,5.5,1,16,caex,caution,507.4,604.5
165,5.5,1,18,caex,safe,967.5,580.9
166,5.5333,1,14,caex,safe,1257.0,704.6
166,5.5333,1,16,caex,caution,564.8,596.2
166,5.5333,1,18,caex,safe,993.0,580.9
167,5.5667,1,14,caex,safe,1248.1,717.7
167,5.5667,1,16,caex,caution,633.4,590.2
167,5.5667,1,18,caex,safe,1014.0,580.9
168,5.6,1,14,caex,safe,1239.1,730.7
168,5.6,1,16,caex,caution,682.5,588.0
168,5.6,1,18,caex,safe,1035.0,579.0
169,5.6333,1,14,caex,safe,1230.2,743.8
169,5.6333,1,16,caex,caution,682.5,588.0
169,5.6333,1,18,caex,safe,1035.0,579.0
170,5.6667,1,14,caex,safe,1197.0,712.5
170,5.6667,1,16,caex,caution,738.0,581.6
170,5.6667,1,18,caex,safe,1056.4,578.7
171,5.7,1,14,caex,safe,1239.8,723.0
171,5.7,1,16,caex,caution,813.2,584.2
171,5.7,1,18,caex,safe,1077.7,578.4
172,5.7333,1,14,caex,safe,1137.0,739.5
172,5.7333,1,16,caex,caution,883.5,576.0
172,5.7333,1,18,caex,caution,1099.1,578.2
173,5.7667,1,14,caex,safe,1137.0,739.5
173,5.7667,1,16,caex,caution,883.5,576.0
173,5.7667,1,18,caex,caution,1120.4,577.9
174,5.8,1,14,caex,safe,1091.6,743.0
174,5.8,1,16,caex,caution,924.0,576.0
